,university,campus,from suburb,distance
508,RMIT University,Main,MOUNT WAVERLEY,16.32645757488683
509,RMIT University,Main,GLEN WAVERLEY,19.445016577325585
510,RMIT University,Main,BURWOOD EAST,16.391944743987043
511,RMIT University,Main,WANTIRNA,23.757220262540585
512,RMIT University,Main,BAYSWATER,26.933795681671906
513,RMIT University,Main,BORONIA,28.106372455307465
514,RMIT University,Main,FERNTREE GULLY,30.360953200555777
515,RMIT University,Main,CAULFIELD,9.802031060691585
516,RMIT University,Main,CARNEGIE,12.298084914933737
517,RMIT University,Main,MURRUMBEENA,12.98289473395436
518,RMIT University,Main,HUGHESDALE,13.939284863999562
519,RMIT University,Main,OAKLEIGH,14.924902650836481
520,RMIT University,Main,CLAYTON,18.962163143833934
521,RMIT University,Main,MULGRAVE,14.050762022677134
522,RMIT University,Main,SPRINGVALE,24.365069421044616
523,RMIT University,Main,NOBLE PARK,25.76053936382354
524,RMIT University,Main,DANDENONG,29.731820046385067
525,RMIT University,Main,DANDENONG NORTH,27.589439728913423
526,RMIT University,Main,ROWVILLE,27.41587325806234
527,RMIT University,Main,SCORESBY,27.204077157873883
528,RMIT University,Main,PRAHRAN,5.3355815534755875
529,RMIT University,Main,WINDSOR,5.922522511964631
530,RMIT University,Main,ST KILDA,6.759389955690809
531,RMIT University,Main,ELWOOD,9.110118974860834
532,RMIT University,Main,ELSTERNWICK,9.254688823229394
533,RMIT University,Main,BRIGHTON,11.956824441162256
534,RMIT University,Main,BRIGHTON EAST,11.313421641372768
535,RMIT University,Main,HAMPTON,10.314089140988113
536,RMIT University,Main,CHELTENHAM,19.216973989031736
537,RMIT University,Main,BEAUMARIS,20.75527294481388
538,RMIT University,Main,MENTONE,21.403260118324134
539,RMIT University,Main,ASPENDALE,27.186511342541273
540,RMIT University,Main,MORDIALLOC,24.672476246174618
541,RMIT University,Main,PARKDALE,22.785356102385354
542,RMIT University,Main,CHELSEA,30.31250812486304
543,RMIT University,Main,CARRUM,32.99725465360571
544,RMIT University,Main,SEAFORD,37.12461459136165
545,RMIT University,Main,FRANKSTON,40.01934065211641
546,RMIT University,Main,CARRUM DOWNS,37.312476465090604
547,RMIT University,Main,BENTLEIGH,13.784702963815066
548,RMIT University,Main,SOUTH MELBOURNE,15.209173669662654
549,RMIT University,Main,ALBERT PARK,3.690341638302681
550,RMIT University,Main,MIDDLE PARK,4.635940372316291
551,RMIT University,Main,PORT MELBOURNE,19.565691794518916
552,RMIT University,Main,LARA,54.29789692014061
553,RMIT University,Main,CORIO,60.78453749930553
554,RMIT University,Main,NORTH GEELONG,63.996944698945946
555,RMIT University,Main,BELMONT,68.10227900505912
556,RMIT University,Main,GROVEDALE,71.10497908203008
557,RMIT University,Main,GEELONG WEST,65.55739465647956
558,RMIT University,Main,HERNE HILL,66.25156659800335
559,RMIT University,Main,GEELONG,64.97006908317778
560,RMIT University,Main,NEWTOWN,67.22711893025652
561,RMIT University,Main,OCEAN GROVE,63.39788891914523
562,RMIT University,Main,BARWON HEADS,66.93767051554748
563,RMIT University,Main,TORQUAY,80.94152768749484
564,RMIT University,Main,WARRNAMBOOL,226.5182827660254
565,RMIT University,Main,HAMILTON,259.0565702209783
566,RMIT University,Main,PORTLAND,301.8753373002355
567,RMIT University,Main,MELTON,36.234976784006484
568,RMIT University,Main,ALFREDTON,104.76440821902176
569,RMIT University,Main,BALLARAT,100.6252797463515
570,RMIT University,Main,MOUNT CLEAR,99.06809943005412
571,RMIT University,Main,WENDOUREE,104.09935491259601
572,RMIT University,Main,DELACOMBE,104.78729253032927
573,RMIT University,Main,SEBASTOPOL,101.58142376444783
574,RMIT University,Main,BUNINYONG,93.68033969304133
575,RMIT University,Main,HORSHAM,273.14950977495033
576,RMIT University,Main,SUNBURY,32.85994706577584
577,RMIT University,Main,CASTLEMAINE,105.89342659987727
578,RMIT University,Main,MILDURA,475.9211636768943
579,RMIT University,Main,BENDIGO,131.57863634755307
580,RMIT University,Main,FLORA HILL,129.594578361051
581,RMIT University,Main,NORTH BENDIGO,132.5312495559142
582,RMIT University,Main,GOLDEN SQUARE,130.66393246285472
583,RMIT University,Main,KANGAROO FLAT,129.33622551147235
584,RMIT University,Main,ECHUCA,187.92679021616175
585,RMIT University,Main,SWAN HILL,302.3990207171785
586,RMIT University,Main,SHEPPARTON,163.4902406397748
587,RMIT University,Main,SEYMOUR,88.43726071816072
588,RMIT University,Main,BENALLA,163.52180639226404
589,RMIT University,Main,WODONGA,14.915153217855583
590,RMIT University,Main,WHITTLESEA,35.39498898054112
591,RMIT University,Main,ENDEAVOUR HILLS,31.633218989996614
592,RMIT University,Main,NARRE WARREN,38.743771771474
593,RMIT University,Main,BERWICK,41.64161111304252
594,RMIT University,Main,PAKENHAM,55.35319680441696
595,RMIT University,Main,WARRAGUL,93.6348051213765
596,RMIT University,Main,MOE,121.32646664957943
597,RMIT University,Main,NEWBOROUGH,123.52228355747852
598,RMIT University,Main,MORWELL,134.61468834092705
599,RMIT University,Main,TRARALGON,144.66199793439836
600,RMIT University,Main,SALE,187.77696112319197
601,RMIT University,Main,MAFFRA,177.65003115529854
602,RMIT University,Main,BAIRNSDALE,234.41264551298852
603,RMIT University,Main,HASTINGS,59.073081250023634
604,RMIT University,Main,FLINDERS,74.2504801580372
605,RMIT University,Main,MT ELIZA,43.63780220218118
606,RMIT University,Main,MORNINGTON,48.7084768198257
607,RMIT University,Main,MT MARTHA,55.08981289645322
608,RMIT University,Main,DROMANA,58.46496982388319
609,RMIT University,Main,PORTSEA,63.08327930638096
610,RMIT University,Main,HAMPTON PARK,36.574878823210824
611,RMIT University,Main,CRANBOURNE,43.1002276835144
612,Swinburne University of Technology,Main,CBD,4.6650645306578795
613,Swinburne University of Technology,Main,EAST MELBOURNE,4.050813046909625
614,Swinburne University of Technology,Main,WEST MELBOURNE,6.836330539551562
615,Swinburne University of Technology,Main,SOUTHBANK,4.0027316681094085
616,Swinburne University of Technology,Main,DOCKLANDS,5.727020850699994
617,Swinburne University of Technology,Main,FOOTSCRAY,10.028714709461953
618,Swinburne University of Technology,Main,SEDDON,9.782209851972834
619,Swinburne University of Technology,Main,WEST FOOTSCRAY,11.59092199571892
620,Swinburne University of Technology,Main,YARRAVILLE,9.849330626351724
621,Swinburne University of Technology,Main,NEWPORT,9.612367973320001
622,Swinburne University of Technology,Main,SPOTSWOOD,9.723155951314034
623,Swinburne University of Technology,Main,WILLIAMSTOWN,8.274057941938455
624,Swinburne University of Technology,Main,ALTONA,14.302495322354517
625,Swinburne University of Technology,Main,SUNSHINE,16.33864327313618
626,Swinburne University of Technology,Main,ST ALBANS,20.725026887761793
627,Swinburne University of Technology,Main,DEER PARK,21.181240543317486
628,Swinburne University of Technology,Main,HOPPERS CROSSING,25.820664471176077
629,Swinburne University of Technology,Main,WERRIBEE,29.876347533581637
630,Swinburne University of Technology,Main,FLEMINGTON,8.924109062381106
631,Swinburne University of Technology,Main,KENSINGTON,8.52579610725103
632,Swinburne University of Technology,Main,ASCOT VALE,10.473934849295196
633,Swinburne University of Technology,Main,KEILOR EAST,21.538305943097136
634,Swinburne University of Technology,Main,AVONDALE HEIGHTS,19.818794815343328
635,Swinburne University of Technology,Main,SYDENHAM,26.243940900965654
636,Swinburne University of Technology,Main,MOONEE PONDS,11.614835636213682
637,Swinburne University of Technology,Main,ESSENDON,12.709355628712489
638,Swinburne University of Technology,Main,GLADSTONE PARK,20.612919880166665
639,Swinburne University of Technology,Main,TULLAMARINE,20.853223866594327
640,Swinburne University of Technology,Main,PASCOE VALE,14.698297600455845
641,Swinburne University of Technology,Main,PASCOE VALE SOUTH,13.28742718239007
642,Swinburne University of Technology,Main,GLENROY,17.811190491903037
643,Swinburne University of Technology,Main,OAK PARK,16.271646415607083
644,Swinburne University of Technology,Main,BROADMEADOWS,20.14314977787093
645,Swinburne University of Technology,Main,NORTH MELBOURNE,8.191734389742939
646,Swinburne University of Technology,Main,PARKVILLE,8.141930750285576
647,Swinburne University of Technology,Main,CARLTON,7.872587654867205
648,Swinburne University of Technology,Main,CARLTON NORTH,7.872587654867205
649,Swinburne University of Technology,Main,BRUNSWICK,10.67134251713473
650,Swinburne University of Technology,Main,COBURG,12.415830785640965
651,Swinburne University of Technology,Main,COBURG NORTH,13.700586026353982
652,Swinburne University of Technology,Main,FAWKNER,13.365052565806677
653,Swinburne University of Technology,Main,CRAIGIEBURN,28.61257311290311
654,Swinburne University of Technology,Main,ROXBURGH PARK,24.61216846789222
655,Swinburne University of Technology,Main,FITZROY,5.890622564560461
656,Swinburne University of Technology,Main,COLLINGWOOD,5.885500576809487
657,Swinburne University of Technology,Main,ABBOTSFORD,5.724100488264875
658,Swinburne University of Technology,Main,CLIFTON HILL,7.211416561155525
659,Swinburne University of Technology,Main,FITZROY NORTH,7.761071606217433
660,Swinburne University of Technology,Main,NORTHCOTE,9.249453878067364
661,Swinburne University of Technology,Main,THORNBURY,10.910329013332984
662,Swinburne University of Technology,Main,PRESTON,12.732038273006657
663,Swinburne University of Technology,Main,RESERVOIR,15.199061642368697
664,Swinburne University of Technology,Main,THOMASTOWN,19.311657577109347
665,Swinburne University of Technology,Main,LALOR,20.94161894265587
666,Swinburne University of Technology,Main,EPPING,23.93293736591937
667,Swinburne University of Technology,Main,ALPHINGTON,8.747348724776371
668,Swinburne University of Technology,Main,FAIRFIELD,8.776812261365407
669,Swinburne University of Technology,Main,IVANHOE,10.248125586082947
670,Swinburne University of Technology,Main,IVANHOE EAST,10.718770332333847
671,Swinburne University of Technology,Main,HEIDELBERG WEST,12.31858872444697
672,Swinburne University of Technology,Main,MILL PARK,21.464001617021335
673,Swinburne University of Technology,Main,BUNDOORA,18.291776263762728
674,Swinburne University of Technology,Main,HEIDELBERG,12.631882829224146
675,Swinburne University of Technology,Main,GREENSBOROUGH,19.19318862929655
676,Swinburne University of Technology,Main,MONTMORENCY,19.110385827403846
677,Swinburne University of Technology,Main,ELTHAM,20.737541160120454
678,Swinburne University of Technology,Main,RESEARCH,23.506127751586064
679,Swinburne University of Technology,Main,HURSTBRIDGE,29.5484132357947
680,Swinburne University of Technology,Main,KEW,8.192518056237276
681,Swinburne University of Technology,Main,BALWYN,9.304801707114228
682,Swinburne University of Technology,Main,BULLEEN,12.15883222132323
683,Swinburne University of Technology,Main,TEMPLESTOWE,14.512020809949867
684,Swinburne University of Technology,Main,DONCASTER,13.886085867702011
685,Swinburne University of Technology,Main,DONCASTER EAST,18.422708538258423
686,Swinburne University of Technology,Main,DONVALE,58.87890990084814
687,Swinburne University of Technology,Main,BURNLEY,3.198278501188963
688,Swinburne University of Technology,Main,RICHMOND,3.875833518053441
689,Swinburne University of Technology,Main,HAWTHORN,5.676516813440641
690,Swinburne University of Technology,Main,CAMBERWELL,6.610569704637178
691,Swinburne University of Technology,Main,BURWOOD,14.081538788073646
692,Swinburne University of Technology,Main,CANTERBURY,7.835699147260043
693,Swinburne University of Technology,Main,MONT ALBERT,10.565686300278632
694,Swinburne University of Technology,Main,SURREY HILLS,9.795792842081514
695,Swinburne University of Technology,Main,BOX HILL,11.892878900066586
696,Swinburne University of Technology,Main,BLACKBURN,14.735959495420222
697,Swinburne University of Technology,Main,FOREST HILL,15.51017939334637
698,Swinburne University of Technology,Main,NUNAWADING,16.58695137353155
699,Swinburne University of Technology,Main,MITCHAM,18.207169073240852
700,Swinburne University of Technology,Main,VERMONT,17.936526937594284
701,Swinburne University of Technology,Main,RINGWOOD,21.16611905590989
702,Swinburne University of Technology,Main,CROYDON,26.115308900134533
703,Swinburne University of Technology,Main,LILYDALE,33.1351168122588
704,Swinburne University of Technology,Main,SOUTH YARRA,1.6724181773477833
705,Swinburne University of Technology,Main,TOORAK,2.59998820212349
706,Swinburne University of Technology,Main,ARMADALE,2.4625713200703183
707,Swinburne University of Technology,Main,MALVERN,3.371421167821431
708,Swinburne University of Technology,Main,MALVERN EAST,7.271263038868931
709,Swinburne University of Technology,Main,GLEN IRIS,6.640270492655726
710,Swinburne University of Technology,Main,ASHBURTON,7.797558591716461
711,Swinburne University of Technology,Main,CHADSTONE,8.808285597600081
712,Swinburne University of Technology,Main,MOUNT WAVERLEY,12.268650567644448
713,Swinburne University of Technology,Main,GLEN WAVERLEY,15.582109910942837
714,Swinburne University of Technology,Main,BURWOOD EAST,12.921387320972677
715,Swinburne University of Technology,Main,WANTIRNA,20.844148632993686
716,Swinburne University of Technology,Main,BAYSWATER,24.20984775450631
717,Swinburne University of Technology,Main,BORONIA,24.984452030248754
718,Swinburne University of Technology,Main,FERNTREE GULLY,26.898287852214896
719,Swinburne University of Technology,Main,CAULFIELD,4.352304377877086
720,Swinburne University of Technology,Main,CARNEGIE,7.107515616675893
721,Swinburne University of Technology,Main,MURRUMBEENA,7.884505862535677
722,Swinburne University of Technology,Main,HUGHESDALE,8.851384588110307
723,Swinburne University of Technology,Main,OAKLEIGH,9.879721649397908
724,Swinburne University of Technology,Main,CLAYTON,13.844333566389826
725,Swinburne University of Technology,Main,MULGRAVE,9.945318951311846
726,Swinburne University of Technology,Main,SPRINGVALE,19.040827564281162
727,Swinburne University of Technology,Main,NOBLE PARK,20.603804170510294
728,Swinburne University of Technology,Main,DANDENONG,24.615013334195872
729,Swinburne University of Technology,Main,DANDENONG NORTH,22.601044263648063
730,Swinburne University of Technology,Main,ROWVILLE,23.017188477679333
731,Swinburne University of Technology,Main,SCORESBY,23.992621284422512
732,Swinburne University of Technology,Main,PRAHRAN,0.41008349647568726
733,Swinburne University of Technology,Main,WINDSOR,0.36543450259729837
734,Swinburne University of Technology,Main,ST KILDA,1.98756251552286
735,Swinburne University of Technology,Main,ELWOOD,3.9643197803067647
736,Swinburne University of Technology,Main,ELSTERNWICK,3.707725433999499
737,Swinburne University of Technology,Main,BRIGHTON,6.706744125810026
738,Swinburne University of Technology,Main,BRIGHTON EAST,5.864918740444436
739,Swinburne University of Technology,Main,HAMPTON,5.022635071127706
740,Swinburne University of Technology,Main,CHELTENHAM,13.642762942894246
741,Swinburne University of Technology,Main,BEAUMARIS,15.28196929883148
742,Swinburne University of Technology,Main,MENTONE,15.830545719154124
743,Swinburne University of Technology,Main,ASPENDALE,21.609319520832944
744,Swinburne University of Technology,Main,MORDIALLOC,19.09559658140287
745,Swinburne University of Technology,Main,PARKDALE,17.20928630575739
746,Swinburne University of Technology,Main,CHELSEA,24.73547744898842
747,Swinburne University of Technology,Main,CARRUM,27.422240321891106
748,Swinburne University of Technology,Main,SEAFORD,31.549904091353532
749,Swinburne University of Technology,Main,FRANKSTON,34.48015362194184
750,Swinburne University of Technology,Main,CARRUM DOWNS,31.769370628673332
751,Swinburne University of Technology,Main,BENTLEIGH,8.208362922644472
752,Swinburne University of Technology,Main,SOUTH MELBOURNE,9.641059733796096
753,Swinburne University of Technology,Main,ALBERT PARK,3.442551371779727
754,Swinburne University of Technology,Main,MIDDLE PARK,2.3615507265545412
755,Swinburne University of Technology,Main,PORT MELBOURNE,14.085408511119217
756,Swinburne University of Technology,Main,LARA,54.61782685050245
757,Swinburne University of Technology,Main,CORIO,60.772097131559086
758,Swinburne University of Technology,Main,NORTH GEELONG,63.71688003580236
759,Swinburne University of Technology,Main,BELMONT,67.30764688733349
760,Swinburne University of Technology,Main,GROVEDALE,70.20468805759894
761,Swinburne University of Technology,Main,GEELONG WEST,65.00093088015933
762,Swinburne University of Technology,Main,HERNE HILL,65.82875059249598
763,Swinburne University of Technology,Main,GEELONG,64.32138113376367
764,Swinburne University of Technology,Main,NEWTOWN,66.63005427239712
765,Swinburne University of Technology,Main,OCEAN GROVE,60.997639066274346
766,Swinburne University of Technology,Main,BARWON HEADS,64.73974574571952
767,Swinburne University of Technology,Main,TORQUAY,79.22649883583837
768,Swinburne University of Technology,Main,WARRNAMBOOL,227.49629512532138
769,Swinburne University of Technology,Main,HAMILTON,261.6604784740666
770,Swinburne University of Technology,Main,PORTLAND,303.2730178126439
771,Swinburne University of Technology,Main,MELTON,40.611241963305105
772,Swinburne University of Technology,Main,ALFREDTON,108.55541127484928
773,Swinburne University of Technology,Main,BALLARAT,104.4368246658053
774,Swinburne University of Technology,Main,MOUNT CLEAR,102.71085653513872
775,Swinburne University of Technology,Main,WENDOUREE,107.97231237261371
776,Swinburne University of Technology,Main,DELACOMBE,108.45450358234217
777,Swinburne University of Technology,Main,SEBASTOPOL,105.22292109755723
778,Swinburne University of Technology,Main,BUNINYONG,97.1537002728953
779,Swinburne University of Technology,Main,HORSHAM,277.58242665408034
780,Swinburne University of Technology,Main,SUNBURY,38.3342969860108
781,Swinburne University of Technology,Main,CASTLEMAINE,111.35161073479875
782,Swinburne University of Technology,Main,MILDURA,481.4656983458272
783,Swinburne University of Technology,Main,BENDIGO,137.15501490135836
784,Swinburne University of Technology,Main,FLORA HILL,135.17094734913445
785,Swinburne University of Technology,Main,NORTH BENDIGO,138.10798562369746
786,Swinburne University of Technology,Main,GOLDEN SQUARE,136.23801884887374
787,Swinburne University of Technology,Main,KANGAROO FLAT,134.90542606024465
788,Swinburne University of Technology,Main,ECHUCA,193.15467155814216
789,Swinburne University of Technology,Main,SWAN HILL,307.9739129400267
790,Swinburne University of Technology,Main,SHEPPARTON,167.7753836013919
791,Swinburne University of Technology,Main,SEYMOUR,92.98112725339419
792,Swinburne University of Technology,Main,BENALLA,167.76422190330138
793,Swinburne University of Technology,Main,WODONGA,19.719425127215626
794,Swinburne University of Technology,Main,WHITTLESEA,39.29077921535045
795,Swinburne University of Technology,Main,ENDEAVOUR HILLS,26.7988161175697
796,Swinburne University of Technology,Main,NARRE WARREN,33.74647985530097
797,Swinburne University of Technology,Main,BERWICK,36.75073652326553
798,Swinburne University of Technology,Main,PAKENHAM,50.6250097279027
799,Swinburne University of Technology,Main,WARRAGUL,89.31567386213516
800,Swinburne University of Technology,Main,MOE,117.32648887219308
801,Swinburne University of Technology,Main,NEWBOROUGH,119.51942227558567
802,Swinburne University of Technology,Main,MORWELL,130.53733987470818
803,Swinburne University of Technology,Main,TRARALGON,140.8223059477967
804,Swinburne University of Technology,Main,SALE,184.43314886795173
805,Swinburne University of Technology,Main,MAFFRA,174.68266364816444
806,Swinburne University of Technology,Main,BAIRNSDALE,231.85804024120594
807,Swinburne University of Technology,Main,HASTINGS,53.54120953272751
808,Swinburne University of Technology,Main,FLINDERS,69.15192805620725
809,Swinburne University of Technology,Main,MT ELIZA,38.19815284858658
810,Swinburne University of Technology,Main,MORNINGTON,43.37923738379931
811,Swinburne University of Technology,Main,MT MARTHA,50.03402404898095
812,Swinburne University of Technology,Main,DROMANA,53.53473528953501
813,Swinburne University of Technology,Main,PORTSEA,59.43284974815107
814,Swinburne University of Technology,Main,HAMPTON PARK,31.404101381506045
815,Swinburne University of Technology,Main,CRANBOURNE,37.65800442932206
816,University of Divinity,Main,CBD,5.933885145931767
817,University of Divinity,Main,EAST MELBOURNE,4.477120052899043
818,University of Divinity,Main,WEST MELBOURNE,8.415080370223723
819,University of Divinity,Main,SOUTHBANK,6.531967102896555
820,University of Divinity,Main,DOCKLANDS,7.870436374057693
821,University of Divinity,Main,FOOTSCRAY,12.086540259475447
822,University of Divinity,Main,SEDDON,12.43313932470027
823,University of Divinity,Main,WEST FOOTSCRAY,13.82684364923081
824,University of Divinity,Main,YARRAVILLE,12.98266225651366
825,University of Divinity,Main,NEWPORT,14.117371230583974
826,University of Divinity,Main,SPOTSWOOD,13.606130115381049
827,University of Divinity,Main,WILLIAMSTOWN,13.492844512742998
828,University of Divinity,Main,ALTONA,19.485839297895904
829,University of Divinity,Main,SUNSHINE,19.215967547954296
830,University of Divinity,Main,ST ALBANS,21.932737032829138
831,University of Divinity,Main,DEER PARK,23.38981679777351
832,University of Divinity,Main,HOPPERS CROSSING,30.79517119156662
833,University of Divinity,Main,WERRIBEE,35.04536061929904
834,University of Divinity,Main,FLEMINGTON,9.463384370957069
835,University of Divinity,Main,KENSINGTON,9.546982145276923
836,University of Divinity,Main,ASCOT VALE,10.51712868676878
837,University of Divinity,Main,KEILOR EAST,22.526561416439954
838,University of Divinity,Main,AVONDALE HEIGHTS,20.74098755161274
839,University of Divinity,Main,SYDENHAM,26.687491802143732
840,University of Divinity,Main,MOONEE PONDS,11.26601485029067
841,University of Divinity,Main,ESSENDON,11.92590454396912
842,University of Divinity,Main,GLADSTONE PARK,18.752611780457798
843,University of Divinity,Main,TULLAMARINE,18.970513592085634
844,University of Divinity,Main,PASCOE VALE,12.228099550825373
845,University of Divinity,Main,PASCOE VALE SOUTH,10.909896102618253
846,University of Divinity,Main,GLENROY,15.498096545898964
847,University of Divinity,Main,OAK PARK,14.165608417898897
848,University of Divinity,Main,BROADMEADOWS,17.240067744652126
849,University of Divinity,Main,NORTH MELBOURNE,11.294829145795122
850,University of Divinity,Main,PARKVILLE,8.06435989124775
851,University of Divinity,Main,CARLTON,6.359584464570289
852,University of Divinity,Main,CARLTON NORTH,6.359584464570289
853,University of Divinity,Main,BRUNSWICK,9.36328845264659
854,University of Divinity,Main,COBURG,9.323361572585249
855,University of Divinity,Main,COBURG NORTH,10.1121358491565
856,University of Divinity,Main,FAWKNER,13.422344398504517
857,University of Divinity,Main,CRAIGIEBURN,24.50139560001194
858,University of Divinity,Main,ROXBURGH PARK,20.92101917180218
859,University of Divinity,Main,FITZROY,5.09710294639572
860,University of Divinity,Main,COLLINGWOOD,4.668784802252123
861,University of Divinity,Main,ABBOTSFORD,3.374763178558721
862,University of Divinity,Main,CLIFTON HILL,4.394659302705282
863,University of Divinity,Main,FITZROY NORTH,5.2129799194155275
864,University of Divinity,Main,NORTHCOTE,5.409597464025829
865,University of Divinity,Main,THORNBURY,6.565363057161955
866,University of Divinity,Main,PRESTON,8.109210892513282
867,University of Divinity,Main,RESERVOIR,10.227585627642313
868,University of Divinity,Main,THOMASTOWN,14.094942306765157
869,University of Divinity,Main,LALOR,15.662310680947304
870,University of Divinity,Main,EPPING,18.782005422643483
871,University of Divinity,Main,ALPHINGTON,2.8194630264465874
872,University of Divinity,Main,FAIRFIELD,3.583665126359858
873,University of Divinity,Main,IVANHOE,4.03466241948923
874,University of Divinity,Main,IVANHOE EAST,4.164283597433228
875,University of Divinity,Main,HEIDELBERG WEST,6.275764241082643
876,University of Divinity,Main,MILL PARK,15.47674677813665
877,University of Divinity,Main,BUNDOORA,12.0244595580671
878,University of Divinity,Main,HEIDELBERG,6.108778670737517
879,University of Divinity,Main,GREENSBOROUGH,12.671691551915357
880,University of Divinity,Main,MONTMORENCY,12.52796231861801
881,University of Divinity,Main,ELTHAM,14.187418529950762
882,University of Divinity,Main,RESEARCH,17.012513077962577
883,University of Divinity,Main,HURSTBRIDGE,22.9659452214438
884,University of Divinity,Main,KEW,1.71893210051601
885,University of Divinity,Main,BALWYN,4.026632015191428
886,University of Divinity,Main,BULLEEN,5.589048009951819
887,University of Divinity,Main,TEMPLESTOWE,8.225942418964223
888,University of Divinity,Main,DONCASTER,7.951109725690302
889,University of Divinity,Main,DONCASTER EAST,13.908042204436777
890,University of Divinity,Main,DONVALE,65.28427550651934
891,University of Divinity,Main,BURNLEY,3.5178427392034144
892,University of Divinity,Main,RICHMOND,3.6059703444910527
893,University of Divinity,Main,HAWTHORN,3.51316025006694
894,University of Divinity,Main,CAMBERWELL,2.826776889292725
895,University of Divinity,Main,BURWOOD,11.398429159642516
896,University of Divinity,Main,CANTERBURY,3.8028425831376915
897,University of Divinity,Main,MONT ALBERT,6.241526680098673
898,University of Divinity,Main,SURREY HILLS,5.75008555712309
899,University of Divinity,Main,BOX HILL,7.373644361700627
900,University of Divinity,Main,BLACKBURN,10.405814911917007
901,University of Divinity,Main,FOREST HILL,11.837357567455564
902,University of Divinity,Main,NUNAWADING,12.321287610820734
903,University of Divinity,Main,MITCHAM,13.855503237534727
904,University of Divinity,Main,VERMONT,14.290407455970243
905,University of Divinity,Main,RINGWOOD,16.784738402118233
906,University of Divinity,Main,CROYDON,21.46496131313528
907,University of Divinity,Main,LILYDALE,27.918387674433447
908,University of Divinity,Main,SOUTH YARRA,5.38204386214132
909,University of Divinity,Main,TOORAK,4.383485095841693
910,University of Divinity,Main,ARMADALE,6.1839010072493075
911,University of Divinity,Main,MALVERN,6.246057667279879
912,University of Divinity,Main,MALVERN EAST,8.538684511111201
913,University of Divinity,Main,GLEN IRIS,6.073485842336103
914,University of Divinity,Main,ASHBURTON,7.435383431921986
915,University of Divinity,Main,CHADSTONE,9.838708024452087
916,University of Divinity,Main,MOUNT WAVERLEY,11.172284339120834
917,University of Divinity,Main,GLEN WAVERLEY,13.912444182420412
918,University of Divinity,Main,BURWOOD EAST,10.6950699824491
919,University of Divinity,Main,WANTIRNA,17.519960161579718
920,University of Divinity,Main,BAYSWATER,20.60112908191322
921,University of Divinity,Main,BORONIA,21.90812302704917
922,University of Divinity,Main,FERNTREE GULLY,24.30736608020541
923,University of Divinity,Main,CAULFIELD,8.370413528371197
924,University of Divinity,Main,CARNEGIE,9.496877285844032
925,University of Divinity,Main,MURRUMBEENA,9.840320101226844
926,University of Divinity,Main,HUGHESDALE,10.616782935236309
927,University of Divinity,Main,OAKLEIGH,11.375806656729619
928,University of Divinity,Main,CLAYTON,15.193200375866658
929,University of Divinity,Main,MULGRAVE,9.184115904481224
930,University of Divinity,Main,SPRINGVALE,20.856764459468405
931,University of Divinity,Main,NOBLE PARK,21.75616229932521
932,University of Divinity,Main,DANDENONG,25.52806933025405
933,University of Divinity,Main,DANDENONG NORTH,23.181112110135786
934,University of Divinity,Main,ROWVILLE,22.16332174411499
935,University of Divinity,Main,SCORESBY,21.05540507190292
936,University of Divinity,Main,PRAHRAN,6.181216681841674
937,University of Divinity,Main,WINDSOR,6.8502920764634645
938,University of Divinity,Main,ST KILDA,8.568862706231258
939,University of Divinity,Main,ELWOOD,10.241584689723867
940,University of Divinity,Main,ELSTERNWICK,9.253003118313163
941,University of Divinity,Main,BRIGHTON,12.601065593942732
942,University of Divinity,Main,BRIGHTON EAST,11.442136759930227
943,University of Divinity,Main,HAMPTON,11.017972526062453
944,University of Divinity,Main,CHELTENHAM,17.75750803296259
945,University of Divinity,Main,BEAUMARIS,20.10515352719778
946,University of Divinity,Main,MENTONE,19.87471352490898
947,University of Divinity,Main,ASPENDALE,25.232830331342278
948,University of Divinity,Main,MORDIALLOC,22.852054169647463
949,University of Divinity,Main,PARKDALE,21.087236462856424
950,University of Divinity,Main,CHELSEA,28.321621402256127
951,University of Divinity,Main,CARRUM,31.069720243070837
952,University of Divinity,Main,SEAFORD,35.142005255842726
953,University of Divinity,Main,FRANKSTON,38.51095277742522
954,University of Divinity,Main,CARRUM DOWNS,34.52557886561904
955,University of Divinity,Main,BENTLEIGH,12.507823093829359
956,University of Divinity,Main,SOUTH MELBOURNE,14.163237921139082
957,University of Divinity,Main,ALBERT PARK,8.125542210003637
958,University of Divinity,Main,MIDDLE PARK,7.98222633222043
959,University of Divinity,Main,PORT MELBOURNE,18.930077952132134
960,University of Divinity,Main,LARA,60.2703748450107
961,University of Divinity,Main,CORIO,66.61389972422185
962,University of Divinity,Main,NORTH GEELONG,69.69472060123495
963,University of Divinity,Main,BELMONT,73.5098428139212
964,University of Divinity,Main,GROVEDALE,76.4486752676111
965,University of Divinity,Main,GEELONG WEST,71.10452905403861
966,University of Divinity,Main,HERNE HILL,71.87449683416928
967,University of Divinity,Main,GEELONG,70.46300673970036
968,University of Divinity,Main,NEWTOWN,72.75223646699567
969,University of Divinity,Main,OCEAN GROVE,67.57098875971147
970,University of Divinity,Main,BARWON HEADS,71.29598336261716
971,University of Divinity,Main,TORQUAY,85.7103245693769
972,University of Divinity,Main,WARRNAMBOOL,232.7782446986985
973,University of Divinity,Main,HAMILTON,265.51747114001626
974,University of Divinity,Main,PORTLAND,308.2441969938842
975,University of Divinity,Main,MELTON,42.195896515440836
